time,X_value,Y_value,Z_value
1.53700,-0.00251,0.07363,-0.18471
1.54800,-0.00557,0.05836,-0.18104
1.55800,-0.02695,0.05775,-0.17371
1.56800,-0.02817,0.05469,-0.17005
1.57900,-0.02084,0.03820,-0.16760
1.58900,-0.02511,0.02537,-0.16638
1.60000,-0.01351,0.00827,-0.16638
1.61000,-0.01106,-0.01067,-0.16211
1.62100,-0.00251,-0.01922,-0.15355
1.63100,0.02070,-0.00762,-0.14256
1.64100,0.02070,0.00338,-0.13401
1.65200,0.01520,0.01560,-0.13034
1.66200,0.00848,0.00888,-0.12606
1.67300,0.01276,-0.00456,-0.12179
1.68300,0.04330,-0.00151,-0.11812
1.69300,0.05857,0.00643,-0.11751
1.70300,0.07385,0.02843,-0.10591
1.71400,0.07873,0.03331,-0.09613
1.72400,0.07995,0.02843,-0.08330
1.73500,0.09156,0.02415,-0.07842
1.74500,0.10500,0.01377,-0.07414
1.75500,0.13921,-0.00212,-0.07109
1.76600,0.16792,-0.00212,-0.06559
1.77600,0.19846,-0.00273,-0.05765
1.78600,0.22595,0.00521,-0.04726
1.79700,0.26382,0.00888,-0.03016
1.80700,0.28704,0.00705,-0.02344
1.81700,0.31636,-0.00700,-0.01672
1.82800,0.34996,-0.00945,-0.01244
1.83800,0.39027,-0.01739,-0.01061
1.84900,0.42265,-0.00517,-0.01305
1.85900,0.43059,0.01071,-0.00756
1.86900,0.44159,-0.00334,-0.01428
1.88000,0.45380,-0.02044,-0.01489
1.89000,0.45869,-0.03022,-0.01305
1.90000,0.45136,-0.04610,-0.01733
1.91100,0.44464,-0.05771,-0.02100
1.92100,0.44708,-0.06504,-0.02527
1.93100,0.45930,-0.04488,-0.03688
1.94200,0.48313,-0.02228,-0.04665
1.95200,0.49718,-0.00456,-0.05154
1.96200,0.49046,0.01132,-0.05887
1.97300,0.45625,0.01804,-0.06803
1.98300,0.43548,0.02476,-0.07597
1.99400,0.43731,0.03637,-0.09430
2.00400,0.44159,0.03637,-0.11446
2.01500,0.44159,0.04981,-0.13156
2.02500,0.45197,0.04553,-0.13828
2.03600,0.45136,0.03820,-0.14195
2.04600,0.44159,0.03637,-0.14195
2.05600,0.43120,0.04797,-0.14745
2.06700,0.43426,0.05347,-0.15111
2.07700,0.42937,0.06263,-0.15111
2.08700,0.42815,0.06325,-0.15478
2.09800,0.42448,0.06202,-0.16272
2.10800,0.41898,0.06386,-0.16638
2.11900,0.41227,0.07485,-0.17249
2.12900,0.40921,0.07730,-0.17554
2.14000,0.38722,0.06813,-0.17677
2.15000,0.38661,0.06386,-0.17860
2.16000,0.40677,0.06019,-0.17432
2.17100,0.40616,0.05408,-0.16638
2.18100,0.39883,0.05714,-0.16455
2.19100,0.40432,0.06813,-0.16699
2.20200,0.41654,0.07546,-0.16944
2.21200,0.42570,0.07485,-0.17066
2.22200,0.43303,0.07485,-0.16638
2.23200,0.45136,0.07363,-0.15722
2.24300,0.45747,0.06386,-0.14378
2.25400,0.47213,0.05225,-0.12851
2.26400,0.48923,0.05042,-0.11079
2.27500,0.52405,0.04431,-0.09430
2.28500,0.54116,0.03820,-0.08025
2.29500,0.56620,0.03026,-0.06925
2.30600,0.58636,0.00888,-0.05520
2.31600,0.60713,-0.01189,-0.03382
2.32700,0.62179,-0.01983,-0.01183
2.33700,0.63645,-0.03083,0.01505
2.34800,0.65844,-0.04793,0.03643
2.35800,0.68043,-0.06259,0.05781
2.36800,0.69754,-0.06626,0.07919
2.37900,0.71770,-0.06748,0.09934
2.38900,0.72747,-0.06992,0.11401
2.39900,0.72197,-0.07542,0.12867
2.41000,0.71709,-0.07420,0.13661
2.42000,0.70731,-0.06992,0.14272
2.43000,0.70304,-0.05954,0.14272
2.44100,0.71037,-0.05404,0.14088
2.45100,0.70853,-0.06504,0.14272
2.46100,0.70548,-0.07725,0.14149
2.47200,0.71892,-0.08397,0.13844
2.48200,0.72442,-0.08458,0.13600
2.49300,0.71892,-0.08886,0.13477
2.50300,0.70243,-0.09008,0.13477
2.51300,0.67249,-0.08336,0.13477
2.52400,0.65295,-0.08153,0.13477
2.53400,0.62851,-0.07053,0.13661
2.54500,0.59369,-0.05343,0.13722
2.55500,0.55460,-0.04549,0.13539
2.56600,0.50512,-0.05832,0.12806
2.57600,0.45197,-0.06504,0.11584
2.58700,0.38600,-0.06687,0.10301
2.59700,0.31086,-0.10719,0.07674
2.60700,0.29254,-0.13284,0.05292
2.61800,0.28093,-0.15544,0.03765
2.62800,0.26688,-0.17988,0.02360
2.63800,0.22717,-0.20065,0.01199
2.64900,0.14593,-0.21897,0.00588
2.65900,0.08606,-0.20859,-0.00328
2.67000,0.04880,-0.18721,-0.01244
2.68000,0.01337,-0.17316,-0.01489
2.69000,-0.03183,-0.16583,-0.01122
2.70100,-0.08131,-0.16339,-0.00328
2.71100,-0.11064,-0.16094,0.00588
2.72100,-0.14240,-0.17133,0.01138
2.73200,-0.17050,-0.17927,0.01566
2.74200,-0.19982,-0.18293,0.01627
2.75300,-0.22609,-0.19759,0.01688
2.76300,-0.25113,-0.21287,0.01505
2.77300,-0.27007,-0.22447,0.02299
2.78400,-0.29267,-0.23180,0.03093
2.79400,-0.31283,-0.22264,0.04559
2.80500,-0.35926,-0.19943,0.07124
2.81500,-0.39774,-0.16644,0.09079
2.82500,-0.43134,-0.11879,0.10851
2.83600,-0.46188,-0.08581,0.12256
2.84600,-0.48754,-0.06687,0.13539
2.85600,-0.49304,-0.03999,0.13905
2.86600,-0.48449,-0.01067,0.13844
2.87700,-0.48265,0.03270,0.13233
2.88700,-0.49304,0.05225,0.12622
2.89700,-0.54863,0.06202,0.11523
2.90800,-0.58833,0.05347,0.10851
2.91800,-0.62254,0.03148,0.10729
2.92900,-0.62560,0.01010,0.10545
2.93900,-0.60177,-0.00823,0.09873
2.95000,-0.58650,-0.02777,0.09873
2.96000,-0.56756,-0.03633,0.10301
2.97000,-0.54435,-0.06381,0.11156
2.98000,-0.52236,-0.09314,0.12134
2.99100,-0.50953,-0.10474,0.12439
3.00100,-0.51503,-0.11329,0.12867
3.01100,-0.53641,-0.10902,0.12989
3.02200,-0.57062,-0.09863,0.13172
3.03200,-0.58222,-0.06259,0.12378
3.04200,-0.57550,-0.03755,0.11889
3.05300,-0.54557,-0.02472,0.12134
3.06300,-0.51808,-0.00334,0.12011
3.07300,-0.50525,0.00521,0.11584
3.08400,-0.50159,-0.00334,0.11339
3.09400,-0.50281,-0.01495,0.11217
3.10400,-0.50342,-0.01067,0.10851
3.11500,-0.51136,0.01499,0.10362
3.12500,-0.51258,0.05225,0.10118
3.13600,-0.52175,0.08524,0.09751
3.14600,-0.51625,0.12678,0.08896
3.15600,-0.50525,0.15732,0.08224
3.16700,-0.48387,0.16221,0.06819
3.17700,-0.47288,0.15426,0.05353
3.18700,-0.46799,0.13899,0.03032
3.19800,-0.46127,0.12189,0.01382
3.20800,-0.45394,0.11089,-0.00023
3.21800,-0.45089,0.11456,-0.00634
3.22900,-0.44111,0.11639,-0.00695
3.23900,-0.41362,0.10417,0.00283
3.24900,-0.37942,0.10356,0.01382
3.25900,-0.35315,0.10906,0.03276
3.27000,-0.33666,0.09990,0.05475
3.28000,-0.34154,0.10051,0.05414
3.29100,-0.35987,0.10417,0.04498
3.30100,-0.37209,0.11761,0.04009
3.31100,-0.40202,0.11639,0.04009
3.32200,-0.41424,0.10051,0.04009
