time,X_value,Y_value,Z_value
6.222,0.13677,0.04997,-0.01799
6.233,0.14960,0.06035,-0.01005
6.243,0.16915,0.05791,0.00156
6.254,0.14471,0.06524,0.01622
6.264,0.11112,0.05547,0.02783
6.274,0.10440,0.04020,0.02905
6.285,0.10195,0.03531,0.02783
6.295,0.08729,0.04020,0.02599
6.305,0.07202,0.04630,0.03149
6.315,0.05980,0.04447,0.03577
6.326,0.06591,0.01271,0.03271
6.336,0.07202,-0.01051,0.03027
6.346,0.08546,-0.02028,0.03149
6.356,0.09218,-0.01600,0.03882
6.367,0.10195,0.00354,0.04004
6.377,0.10562,0.01454,0.03760
6.387,0.13128,0.01821,0.03394
6.397,0.14899,-0.00012,0.03027
6.408,0.17220,-0.01784,0.02966
6.418,0.20030,-0.01478,0.03271
6.428,0.19969,-0.00318,0.03760
6.439,0.20397,0.00904,0.03516
6.449,0.20947,0.01210,0.02966
6.459,0.21191,0.03714,0.02477
6.470,0.24123,0.05302,0.01500
6.480,0.25467,0.03959,0.00706
6.490,0.22840,0.01759,0.01561
6.500,0.22046,0.02126,0.02172
6.511,0.22840,0.00904,0.02599
6.521,0.22657,0.00232,0.03271
6.531,0.26444,-0.00073,0.03821
6.542,0.36890,0.00599,0.03821
6.552,0.39761,0.03225,0.04738
6.564,0.40555,0.00782,0.05348
6.574,0.42571,-0.04594,0.05165
6.584,0.42205,-0.08381,0.05287
6.595,0.39334,-0.09847,0.04921
6.607,0.39883,-0.09847,0.04249
6.617,0.42816,-0.11191,0.03638
6.627,0.45992,-0.09053,0.03394
6.638,0.52467,-0.08564,0.02844
6.648,0.57171,-0.08747,0.02599
6.658,0.59126,-0.07953,0.02050
6.669,0.61936,-0.07098,0.02050
6.679,0.65479,-0.06060,0.01500
6.689,0.67678,-0.04471,0.01744
6.699,0.70305,-0.04594,0.02111
6.710,0.72015,-0.04960,0.02050
6.720,0.75436,-0.03372,0.01378
6.730,0.79040,0.00721,0.00706
6.741,0.81300,0.03348,0.00278
6.751,0.81483,0.02309,0.00400
6.761,0.79773,-0.01356,0.00706
6.772,0.77879,-0.03189,0.00889
6.782,0.75375,-0.03922,0.00950
6.792,0.73481,-0.02394,0.01256
6.803,0.71343,-0.00684,0.01683
6.813,0.69938,0.01882,0.02294
6.823,0.69877,0.04020,0.02844
6.833,0.72809,0.05608,0.03943
6.844,0.74275,0.06158,0.04860
6.854,0.74153,0.05364,0.04799
6.864,0.74520,0.05119,0.03577
6.874,0.75924,0.06585,0.01378
6.885,0.75253,0.08968,-0.00272
6.895,0.75741,0.11045,-0.02165
6.905,0.76902,0.13122,-0.03204
6.916,0.78796,0.14710,-0.03082
6.926,0.79895,0.15504,-0.02471
6.936,0.80384,0.12511,-0.01615
6.946,0.79529,0.09884,-0.02349
6.957,0.81667,0.08907,-0.03754
6.967,0.82644,0.10067,-0.04975
6.978,0.81728,0.11411,-0.05586
6.988,0.79468,0.12266,-0.05647
6.998,0.79468,0.10922,-0.05708
7.009,0.77635,0.11106,-0.05464
