time,X_value,Y_value,Z_value
2.98400,-0.94195,-0.01232,-0.11882
2.99400,-0.98043,-0.00804,-0.12615
3.00500,-1.00609,-0.01232,-0.13348
3.01500,-1.01403,-0.03736,-0.13714
3.02500,-1.02075,-0.06791,-0.13776
3.03600,-1.02014,-0.07707,-0.12859
3.04600,-1.00792,-0.06913,-0.11454
3.05600,-0.98898,-0.03125,-0.10110
3.06700,-0.96272,0.01639,-0.09011
3.07700,-0.93828,0.06587,-0.08644
3.08800,-0.89430,0.10130,-0.09561
3.09900,-0.86620,0.09458,-0.10660
3.10900,-0.85337,0.05732,-0.11882
3.11900,-0.85826,0.03716,-0.12065
3.13000,-0.88452,0.03166,-0.11088
3.14000,-0.90835,0.03961,-0.09133
3.15000,-0.93401,0.05243,-0.06812
3.16100,-0.95172,0.06709,-0.05162
3.17100,-0.95539,0.04694,-0.06140
3.18200,-0.94195,0.00418,-0.08705
3.19200,-0.92545,-0.03248,-0.11638
3.20200,-0.92118,-0.03981,-0.12309
3.21300,-0.91324,-0.02881,-0.11882
3.22300,-0.89063,0.00845,-0.10477
3.23300,-0.84848,0.03105,-0.10233
3.24300,-0.82099,0.02922,-0.10843
3.25400,-0.79534,0.00356,-0.11576
3.26400,-0.75258,-0.04592,-0.12920
3.27500,-0.69882,-0.10089,-0.13287
3.28500,-0.65301,-0.15098,-0.14020
3.29500,-0.59864,-0.21207,-0.14264
3.30600,-0.57176,-0.22246,-0.13653
3.31600,-0.54916,-0.21390,-0.12248
3.32600,-0.51984,-0.20352,-0.10904
3.33700,-0.49052,-0.18764,-0.10294
3.34800,-0.46608,-0.17420,-0.10416
3.35800,-0.45020,-0.16565,-0.11210
3.36800,-0.42271,-0.15465,-0.12493
3.37800,-0.40561,-0.14610,-0.14081
3.38900,-0.38606,-0.13816,-0.16402
3.39900,-0.36407,-0.13999,-0.18907
3.41000,-0.36834,-0.14121,-0.19945
3.42000,-0.37873,-0.13755,-0.19945
3.43000,-0.39767,-0.13205,-0.18907
3.44000,-0.40927,-0.11433,-0.17074
3.45100,-0.41294,-0.11250,-0.14936
3.46100,-0.40988,-0.11067,-0.13287
3.47200,-0.39644,-0.11128,-0.10966
3.48200,-0.38117,-0.11311,-0.08400
3.49300,-0.36773,-0.10945,-0.07056
3.50300,-0.35002,-0.10212,-0.05162
3.51300,-0.31825,-0.08990,-0.05101
3.52400,-0.27671,-0.07585,-0.05223
3.53400,-0.24251,-0.06180,-0.05040
3.54400,-0.21441,-0.04103,-0.04796
3.55500,-0.18753,-0.01721,-0.04429
3.56500,-0.15271,0.00418,-0.04979
3.57600,-0.11300,0.03044,-0.05773
3.58600,-0.08063,0.06771,-0.06506
3.59600,-0.06535,0.09458,-0.07117
3.60700,-0.05253,0.11230,-0.07667
3.61700,-0.03725,0.12146,-0.08583
3.62700,-0.02626,0.12268,-0.08461
3.63800,-0.01893,0.11963,-0.07300
3.64800,-0.01465,0.12146,-0.06812
3.65900,-0.01649,0.10558,-0.06445
3.66900,-0.01771,0.09092,-0.05590
3.67900,-0.01771,0.07687,-0.04674
3.69000,-0.00854,0.07259,-0.04002
3.70000,0.01528,0.06526,-0.03574
3.71000,0.04521,0.06099,-0.03085
3.72100,0.07331,0.05976,-0.02536
3.73100,0.09225,0.05304,-0.02352
3.74100,0.09775,0.04694,-0.01436
3.75200,0.10019,0.04327,-0.00947
3.76200,0.09408,0.03716,0.00030
3.77300,0.08919,0.04022,0.00580
3.78300,0.08797,0.05610,0.01924
3.79300,0.09775,0.04449,0.02596
3.80300,0.12646,0.03838,0.01496
3.81400,0.14112,0.03228,0.01985
3.82400,0.16372,0.01089,0.02229
3.83500,0.19854,-0.01171,0.03084
3.84500,0.24191,-0.01598,0.04245
3.85500,0.28467,-0.00804,0.04734
3.86500,0.32316,0.01761,0.03573
3.87600,0.33293,0.02861,0.02412
3.88600,0.33110,0.03533,0.02046
3.89600,0.32193,0.02494,0.02168
3.90900,0.31705,0.01700,0.01863
3.92000,0.34148,0.03228,0.02779
3.93000,0.37813,0.04938,0.03390
3.94100,0.41295,0.07504,0.03878
3.95100,0.43128,0.08542,0.04001
3.96100,0.45510,0.08847,0.04062
3.97200,0.47526,0.07198,0.02962
3.98200,0.47343,0.04205,0.02107
3.99200,0.47954,0.00540,0.01435
4.00300,0.50336,-0.03125,0.01985
4.01300,0.54856,-0.05386,0.02290
4.02300,0.61881,-0.06669,0.01863
4.03400,0.68479,-0.07951,0.01007
4.04400,0.75076,-0.09784,0.00274
4.05500,0.80757,-0.13510,-0.00947
