time,X_value,Y_value,Z_value
2.410,1.15192,0.65714,1.43957
2.420,0.95766,0.24664,1.40231
2.430,0.74569,-0.26465,1.33084
2.441,0.47019,-0.81443,1.32901
2.451,0.21607,-1.08871,1.36871
2.462,0.03831,-1.11681,1.40842
2.472,-0.05149,-1.00075,1.40109
2.482,-0.03438,-0.84009,1.35100
2.493,0.04930,-0.69165,1.29968
2.503,0.23317,-0.49006,1.26059
2.513,0.43048,-0.29153,1.24837
2.523,0.69926,-0.06124,1.26914
2.534,0.87458,0.10614,1.30213
2.544,0.98332,0.31078,1.31740
2.554,1.03035,0.50504,1.30640
2.565,1.04868,0.74388,1.31007
2.575,1.00470,0.88194,1.35161
2.586,0.94117,0.88438,1.36810
2.596,0.79517,0.81352,1.32534
2.606,0.70293,0.73961,1.26303
2.617,0.53555,0.61255,1.08832
2.627,0.41399,0.60644,0.94172
2.637,0.29732,0.68707,0.76762
2.647,0.20813,0.80192,0.59536
2.658,0.18247,0.87889,0.49456
2.668,0.18675,0.89721,0.38705
2.678,0.20569,0.88133,0.28870
2.689,0.24478,0.84346,0.19646
2.699,0.30037,0.70784,0.11949
2.709,0.32297,0.59178,0.08467
2.720,0.33152,0.44212,0.07612
2.730,0.30403,0.33583,0.08895
2.740,0.25150,0.22770,0.10850
2.751,0.20996,0.19350,0.10422
2.761,0.17392,0.19716,0.06940
2.771,0.18919,0.24603,-0.00329
2.782,0.22951,0.26985,-0.04727
2.792,0.30281,0.27230,-0.09309
2.802,0.34802,0.29612,-0.10531
2.813,0.38833,0.29612,-0.09126
2.823,0.37062,0.29795,-0.04361
2.833,0.34802,0.31811,-0.01612
2.844,0.28937,0.33155,0.02969
2.854,0.24967,0.34194,0.05352
2.864,0.20019,0.37248,0.07734
2.874,0.19774,0.45556,0.08589
2.885,0.22951,0.46716,0.09933
2.895,0.26189,0.40547,0.11583
2.906,0.28021,0.27474,0.15675
2.916,0.26250,0.21182,0.18485
2.927,0.16781,0.44639,0.26488
2.937,0.16781,0.62354,0.34124
2.947,0.23317,0.59178,0.39927
2.958,0.27899,0.67119,0.43409
2.968,0.33030,0.63882,0.47257
2.979,0.39078,0.54474,0.51228
2.989,0.37612,0.44639,0.53977
3.000,0.33397,0.38470,0.56176
3.010,0.21790,0.26863,0.60941
3.020,0.10489,0.20755,0.65033
3.030,-0.00201,0.15990,0.66255
3.041,-0.13823,0.08843,0.64606
3.051,-0.24758,0.14524,0.56909
3.062,-0.29950,0.10675,0.54771
3.072,-0.34043,-0.08689,0.53610
3.082,-0.36670,-0.26404,0.49945
3.093,-0.37647,-0.36606,0.41393
3.103,-0.39174,-0.39599,0.29909
3.113,-0.38808,-0.38011,0.21906
3.123,-0.36486,-0.33368,0.14332
3.134,-0.34287,-0.28237,0.11461
3.144,-0.29217,-0.14187,0.10117
3.154,-0.25124,-0.01603,0.11705
3.165,-0.21215,0.09820,0.13599
3.175,-0.18099,0.17639,0.13599
3.185,-0.14678,0.19960,0.11155
3.196,-0.10708,0.19960,0.06390
3.206,-0.05515,0.17639,0.00893
3.216,-0.01789,0.13974,-0.03750
3.227,-0.03316,0.11103,-0.07904
3.237,-0.06920,0.10797,-0.10531
3.247,-0.09730,0.12569,-0.11080
3.258,-0.10830,0.14463,-0.09187
3.268,-0.10341,0.14951,-0.06255
3.279,-0.08264,0.14402,-0.01673
3.289,-0.05454,0.11347,0.00770
3.299,-0.03194,0.08049,0.01626
3.309,-0.00567,0.05483,0.01687
3.320,0.01693,0.01207,0.00770
3.330,0.02426,-0.00931,0.00159
3.340,0.01510,-0.00748,0.00526
3.351,0.00349,-0.01786,0.01198
3.361,-0.00690,-0.02275,0.03825
3.371,-0.01423,-0.02092,0.06085
3.382,-0.02095,-0.01909,0.07429
3.392,-0.02705,-0.01237,0.07123
3.405,-0.03988,0.00229,0.02847
3.415,-0.04905,0.01390,-0.01795
3.467,-0.01545,0.08354,-0.06316
3.477,-0.01789,0.10248,-0.04605
3.487,-0.01606,0.10920,-0.03017
3.497,-0.01606,0.08904,-0.01368
3.508,-0.02522,0.05605,-0.00085
3.518,-0.04782,-0.00381,0.00709
3.529,-0.09730,-0.09361,0.00098
3.539,-0.13884,-0.16508,-0.01490
3.549,-0.18771,-0.21701,-0.02895
3.559,-0.21764,-0.26771,-0.04727
3.571,-0.22681,-0.29275,-0.06927
3.581,-0.19932,-0.23961,-0.07965
3.591,-0.14129,-0.17608,-0.07110
3.602,-0.07409,-0.11255,-0.05583
3.612,-0.01361,-0.03069,-0.03689
3.623,0.03831,0.06155,-0.02650
3.633,0.06641,0.10981,-0.02284
3.643,0.07068,0.13363,-0.02528
3.654,0.04992,0.12569,-0.02956
3.664,-0.00323,0.07010,-0.04117
3.675,-0.06859,0.00229,-0.05522
3.685,-0.11258,-0.04352,-0.06621
3.695,-0.16144,-0.06918,-0.07415
3.706,-0.19749,-0.06307,-0.07721
3.716,-0.19382,-0.02642,-0.06438
3.727,-0.16877,-0.01420,-0.05583
3.737,-0.11135,-0.00381,-0.03750
3.747,-0.07165,0.01207,-0.03200
3.757,-0.05271,0.02367,-0.03567
3.768,-0.05149,0.02734,-0.04361
3.778,-0.07165,0.01879,-0.04972
3.788,-0.08448,-0.02764,-0.04605
3.799,-0.09730,-0.07467,-0.04117
3.809,-0.10341,-0.09850,-0.03200
3.820,-0.09914,-0.11744,-0.02650
3.830,-0.08631,-0.12171,-0.02345
3.840,-0.06676,-0.10094,-0.02712
3.850,-0.03805,-0.03802,-0.03811
3.861,-0.00262,0.02429,-0.04055
3.871,0.03403,0.06338,-0.03689
3.881,0.05786,0.07865,-0.03384
3.892,0.06641,0.07987,-0.03200
3.902,0.05358,0.06644,-0.02956
3.912,0.02243,0.03895,-0.02467
3.922,-0.02156,0.00229,-0.02284
3.933,-0.05821,-0.01114,-0.01917
3.943,-0.08142,-0.01848,-0.01917
3.954,-0.09058,-0.01970,-0.01856
3.964,-0.09425,-0.00137,-0.02223
3.974,-0.08081,0.02856,-0.02712
3.984,-0.06493,0.06094,-0.03933
3.995,-0.05393,0.07804,-0.04727
4.005,-0.03561,0.09392,-0.06010
4.015,-0.01423,0.08782,-0.06377
4.026,0.00105,0.06644,-0.05766
4.036,0.00471,0.03834,-0.05033
4.046,-0.00201,0.01268,-0.04117
4.057,-0.01606,-0.00626,-0.03872
4.067,-0.03988,-0.01298,-0.04544
4.077,-0.04721,-0.01481,-0.05094
4.088,-0.04843,-0.00565,-0.05399
4.098,-0.03866,0.00596,-0.05033
4.108,-0.01728,0.01512,-0.04422
4.119,0.00715,0.01757,-0.04239
4.129,0.03953,0.01818,-0.04666
4.139,0.06274,0.00962,-0.04300
4.150,0.08107,0.00413,-0.04422
4.160,0.08412,0.01818,-0.03872
4.170,0.06702,0.03834,-0.03139
4.181,0.05480,0.04994,-0.02834
4.191,0.03220,0.05666,-0.03261
4.201,0.01387,0.05972,-0.03384
4.212,-0.00201,0.05666,-0.03078
4.222,-0.00384,0.03834,-0.02956
4.232,-0.00018,0.02612,-0.02650
4.243,0.01448,0.03284,-0.02467
4.253,0.02609,0.03895,-0.02773
4.264,0.03403,0.05544,-0.04483
4.275,0.02853,0.07926,-0.06865
4.285,0.01998,0.10736,-0.09370
4.295,0.01326,0.09515,-0.10042
4.306,0.01387,0.07377,-0.09859
4.316,0.01998,0.05361,-0.08515
4.326,0.02976,0.03834,-0.06560
4.337,0.03037,0.03589,-0.05766
4.347,0.03220,0.04628,-0.05705
4.358,0.03953,0.05727,-0.07537
4.368,0.05969,0.06216,-0.11080
4.378,0.08351,0.05483,-0.13646
4.389,0.10673,0.05177,-0.15601
4.399,0.12872,0.03467,-0.16884
4.409,0.14093,0.02551,-0.16700
4.420,0.14582,0.03406,-0.15784
4.430,0.15254,0.03895,-0.14379
4.440,0.15559,0.04139,-0.13035
4.451,0.14826,0.04689,-0.10958
4.461,0.13727,0.04750,-0.10347
4.471,0.12933,0.04505,-0.09981
4.481,0.12749,0.05300,-0.10286
4.492,0.12505,0.07438,-0.10164
4.502,0.12994,0.08049,-0.09920
4.512,0.12200,0.08843,-0.09309
4.523,0.10428,0.09270,-0.08270
4.533,0.07130,0.07010,-0.07415
4.543,0.03159,0.03650,-0.06804
4.554,-0.00445,0.01024,-0.05766
4.564,-0.03438,-0.00381,-0.05399
4.574,-0.05027,-0.00320,-0.05094
4.584,-0.06004,0.01268,-0.04483
4.595,-0.05638,0.02734,-0.03750
4.605,-0.04599,0.03467,-0.03811
4.615,-0.03072,0.03650,-0.03872
4.626,-0.00873,0.03711,-0.04972
4.636,0.00899,0.02490,-0.05522
4.646,0.02609,0.00413,-0.06132
4.657,0.03037,-0.02031,-0.06010
4.667,0.02059,-0.03924,-0.05094
4.677,0.01021,-0.04841,-0.04422
4.688,0.00349,-0.05207,-0.03872
4.698,0.00654,-0.04902,-0.04178
4.708,0.01143,-0.03497,-0.04972
4.719,0.02120,0.01207,-0.05644
4.729,0.02853,0.06460,-0.05338
4.739,0.02792,0.09576,-0.04422
4.749,0.02731,0.11836,-0.03017
4.760,0.02182,0.11958,-0.01368
4.770,0.01815,0.10248,-0.00635
4.781,0.01448,0.06644,-0.01612
4.791,-0.00873,0.03711,-0.02834
4.801,-0.03927,0.01268,-0.04361
4.812,-0.06737,-0.00259,-0.05949
4.822,-0.08936,0.00901,-0.06255
4.832,-0.09608,0.02001,-0.05583
4.843,-0.07959,0.02917,-0.03384
4.853,-0.06981,0.03956,-0.01429
4.863,-0.04660,0.04872,0.00770
4.873,-0.03683,0.04567,0.02420
4.884,-0.02583,0.01879,0.03214
4.894,-0.02033,-0.01725,0.02908
4.905,-0.02217,-0.06796,0.01137
4.915,-0.01728,-0.08689,-0.01734
4.926,-0.01056,-0.09911,-0.05033
4.936,-0.00262,-0.10766,-0.06988
4.946,0.01937,-0.11010,-0.06621
4.957,0.03037,-0.09911,-0.04178
4.967,0.03220,-0.08262,-0.00146
4.977,0.02120,-0.07345,0.03397
4.988,0.00227,-0.06857,0.06451
4.998,-0.01423,-0.07162,0.07979
5.008,-0.04110,-0.09056,0.08528
5.019,-0.06187,-0.09483,0.08162
5.029,-0.08142,-0.09300,0.07917
5.040,-0.09364,-0.09544,0.07979
5.050,-0.09364,-0.08689,0.08834
5.060,-0.09119,-0.06734,0.10727
5.071,-0.08203,-0.05879,0.12438
5.081,-0.04966,-0.06307,0.13599
5.091,-0.02278,-0.06368,0.14515
5.102,-0.00018,-0.06062,0.14820
5.112,0.01448,-0.06918,0.14454
5.123,0.02304,-0.07406,0.12438
5.133,0.02548,-0.06368,0.09567
5.144,0.02182,-0.03375,0.05596
5.154,0.02304,-0.00931,0.03397
5.164,0.02548,-0.01603,0.03275
5.175,0.04136,-0.01909,0.04680
5.185,0.06763,0.01451,0.06146
5.195,0.09756,0.06033,0.07184
5.206,0.12872,0.08232,0.07551
5.216,0.15682,0.08537,0.06207
5.226,0.17881,0.10614,0.03336
5.237,0.17392,0.11653,-0.00085
5.247,0.13910,0.09270,-0.02650
5.257,0.06824,0.04322,-0.04605
5.268,-0.01239,-0.03680,-0.07782
5.278,-0.11929,-0.13393,-0.09492
5.288,-0.15534,-0.18158,-0.09920
